business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Aritra Kapat | Consultant Newborn and Child Specialist | Vaccination Clinic | Kolaghat,Pediatrician and Child Clinic,Pediatrician,"Pediatrician, Neonatal physician",721631,West bengal circle,South Bengal Region,Tamluk Division,"Kendamari BO, Naynan BO, Nilpur BO",N/A,N/A,5,,"Mangaldeep Medical Stores, Khanyadihi Road, Bazaar, Daulia, Kolaghat, West Bengal 721154",721631,22.4382205,87.8396442,ChIJ8-BFQgGjAjoRd57tkqc7_FE,https://www.google.com/maps/place/?q=place_id:ChIJ8-BFQgGjAjoRd57tkqc7_FE,part_323,2026-09-20 20:43:03
