business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dr. Abhishek Anand | Best Pediatric surgeon in Siliguri,Pediatrician and Child Clinic,Pediatric surgeon,"Pediatric surgeon, Doctor",734011,West Bengal Circle,North Bengal Region,Darjeeling Division,Kadamtala SO Darjiling,+91 98711 59140,https://drabhishekanand.in/,4.9,,"Shiv Mandir, Mukta Nursing Home, Medical More, Sarada Pally, Siliguri, West Bengal 734011",Sarada Pally,26.7102526,88.3670841,ChIJgz_yMMtH5DkRyZD26PYakxA,https://www.google.com/maps/place/?q=place_id:ChIJgz_yMMtH5DkRyZD26PYakxA,part_328,2026-09-20 20:22:35
