business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Azmal Aziz – WordPress Trainer | Web Developer | Facebook Marketing,Digital Marketing Agencies,Marketing agency,"Marketing agency, Graphic designer, Website designer",731221,West bengal circle,Kolkata Region,Birbhum Division,"Bangsabati BO, Bonha BO, Dantura BO",+91 62948 84825,https://azmalaziz.com/,4.9,,"Kulti, Sarai, West Bengal 712149",731221,23.0814612,88.29101519999999,ChIJ68nCvwTz-DkRpqQmDU889JM,https://www.google.com/maps/place/?q=place_id:ChIJ68nCvwTz-DkRpqQmDU889JM,part_326,2026-09-20 20:27:26
